date,P_mm,NR_WM2,Air_Temp_oC,RH_Perc,LAI,PET_mm,Upper_SM_mm,Medium_SM_mm,Lower_SM_mm,ThroughFall_Threshold,Sapflux,P_D,Upper_2H,Medium_2H,Lower_2H,Upper_T,Medium_T,Lower_T
2000-01-01,1.9,-0.46,-0.1,0.95,0.0,0.09,,,,4.5,67.33,-49.88,,,,,,
2000-01-02,0.1,6.93,3.2,0.93,0.0,0.23,,,,4.5,59.93,-70.63,,,,,,
2000-01-03,0.0,4.59,5.4,0.88,0.0,0.44,,,,4.5,55.54,,,,,,,
2000-01-04,3.5,2.32,4.9,0.92,0.0,0.3,,,,4.5,64.05,-66.48,,,,,,
2000-01-05,0.0,-18.95,2.4,0.79,0.0,0.73,,,,4.5,85.53,,,,,,,
2000-01-06,1.2,-34.93,1.4,0.87,0.0,0.35,,,,4.5,84.46,-96.18,,,,,,
2000-01-07,0.0,-1.44,3.8,0.96,0.0,0.1,,,,4.5,93.08,,,,,,,
2000-01-08,0.3,-3.65,3.9,0.86,0.0,0.41,,,,4.5,93.97,-74.27,,,,,,
2000-01-09,0.0,2.0,3.6,0.93,0.0,0.16,,,,4.5,65.3,,,,,,,
2000-01-10,0.0,-0.34,1.5,0.91,0.0,0.16,,,,4.5,58.49,,,,,,,
2000-01-11,0.0,-27.98,-0.8,0.87,0.0,0.28,,,,4.5,56.73,,,,,,,
2000-01-12,0.0,-39.09,-1.6,0.82,0.0,0.43,,,,4.5,53.29,,,,,,,
2000-01-13,0.0,-40.01,-3.6,0.77,0.0,0.5,,,,4.5,63.14,,,,,,,
2000-01-14,0.0,-15.13,-1.3,0.79,0.0,0.34,,,,4.5,99.86,,,,,,,
2000-01-15,0.0,-8.91,-1.0,0.88,0.0,0.19,,,,4.5,96.01,,,,,,,
2000-01-16,1.4,-8.26,1.8,0.97,0.0,0.07,,,,4.5,91.21,-65.91,,,,,,
2000-01-17,5.6,-3.83,7.0,0.83,0.0,0.82,,,,4.5,69.07,-48.97,,,,,,
2000-01-18,0.5,-21.45,2.7,0.66,0.0,1.53,,,,4.5,68.98,-65.27,,,,,,
2000-01-19,0.6,-39.59,0.1,0.76,0.0,0.76,,,,4.5,54.07,-60.23,,,,,,
2000-01-20,10.5,-11.53,3.2,0.94,0.0,0.2,,,,4.5,64.11,-73.61,,,,,,
2000-01-21,0.0,-25.95,-3.5,0.74,0.0,0.81,,,,4.5,52.11,,,,,,,
2000-01-22,0.5,-20.86,-4.4,0.88,0.0,0.23,,,,4.5,67.94,-80.45,,,,,,
2000-01-23,0.1,-39.81,-9.4,0.79,0.0,0.25,,,,4.5,85.83,-57.17,,,,,,
2000-01-24,0.0,-23.36,-5.1,0.74,0.0,0.35,,,,4.5,96.91,,,,,,,
2000-01-25,0.3,-23.03,-6.6,0.8,0.0,0.25,,,,4.5,94.24,-70.96,,,,,,
2000-01-26,0.4,5.55,1.1,0.95,0.0,0.17,,,,4.5,81.08,-105.17,,,,,,
2000-01-27,0.1,4.18,1.9,0.96,0.0,0.17,,,,4.5,94.93,-54.11,,,,,,
2000-01-28,0.2,5.37,1.6,0.71,0.0,1.05,,,,4.5,95.21,-37.73,,,,,,
2000-01-29,12.0,-11.86,5.0,0.9,0.0,0.43,,,,4.5,76.35,-77.53,,,,,,
2000-01-30,6.6,-17.76,3.3,0.76,0.0,1.04,,,,4.5,68.17,-41.62,,,,,,
2000-01-31,3.9,-0.27,7.2,0.75,0.0,1.32,,,,4.5,70.4,-49.57,,,,,,
2000-02-01,1.6,-2.26,8.7,0.76,0.0,1.22,,,,4.5,80.36,-87.59,,,,,,
2000-02-02,3.5,-11.99,5.9,0.89,0.0,0.46,,,,4.5,70.56,-115.18,,,,,,
2000-02-03,0.0,-25.78,3.9,0.67,0.0,1.35,,,,4.5,65.33,,,,,,,
2000-02-04,2.4,-2.35,5.1,0.94,0.0,0.21,,,,4.5,92.43,-107.84,,,,,,
2000-02-05,0.1,-2.22,6.7,0.91,0.0,0.39,,,,4.5,86.93,-141.55,,,,,,
2000-02-06,0.0,-10.82,7.2,0.77,0.0,0.74,,,,4.5,90.43,,,,,,,
2000-02-07,0.0,-22.04,7.1,0.74,0.0,1.01,,,,4.5,56.55,,,,,,,
2000-02-08,6.4,15.6,8.4,0.77,0.0,1.25,,,,4.5,57.37,-59.09,,,,,,
2000-02-09,11.1,-1.62,5.3,0.68,0.0,1.62,,,,4.5,68.58,-97.44,,,,,,
2000-02-10,3.5,-2.18,6.4,0.71,0.0,1.19,,,,4.5,81.37,-107.03,,,,,,
2000-02-11,0.1,5.24,3.7,0.82,0.0,0.64,,,,4.5,97.24,-48.85,,,,,,
2000-02-12,0.4,4.28,2.4,0.73,0.0,0.88,,,,4.5,85.43,-73.75,,,,,,
2000-02-13,2.3,-12.65,1.7,0.92,0.0,0.24,,,,4.5,99.45,-75.74,,,,,,
2000-02-14,0.7,1.17,1.2,0.78,0.0,0.72,,,,4.5,90.02,-117.62,,,,,,
2000-02-15,1.6,-7.64,4.5,0.84,0.0,0.52,,,,4.5,99.62,-103.03,,,,,,
2000-02-16,1.4,-11.25,2.3,0.84,0.0,0.52,,,,4.5,58.02,-125.88,,,,,,
2000-02-17,0.1,1.83,0.6,0.84,0.0,0.46,,,,4.5,64.74,-82.96,,,,,,
2000-02-18,0.2,9.73,2.1,0.79,0.0,0.67,,,,4.5,94.71,-86.5,,,,,,
2000-02-19,0.2,11.43,1.4,0.93,0.0,0.28,,,,4.5,81.05,-85.95,,,,,,
2000-02-20,0.0,12.92,1.0,0.78,0.0,0.63,,,,4.5,77.41,,,,,,,
2000-02-21,0.0,0.89,-2.0,0.84,0.0,0.28,,,,4.5,98.27,,,,,,,
2000-02-22,0.8,17.97,-0.3,0.9,0.0,0.33,,,,4.5,99.5,-82.97,,,,,,
2000-02-23,1.4,7.5,1.1,0.97,0.0,0.12,,,,4.5,79.8,-106.51,,,,,,
2000-02-24,2.4,7.81,3.4,0.92,0.0,0.32,,,,4.5,71.01,-121.37,,,,,,
2000-02-25,1.3,10.29,2.8,0.93,0.0,0.3,,,,4.5,88.49,-77.52,,,,,,
2000-02-26,0.0,21.12,4.8,0.84,0.0,0.69,,,,4.5,91.69,,,,,,,
2000-02-27,0.0,24.77,5.2,0.72,0.0,1.27,,,,4.5,87.17,,,,,,,
2000-02-28,1.6,31.37,10.4,0.65,0.0,2.62,,,,4.5,53.97,-81.58,,,,,,
2000-02-29,1.7,23.32,6.6,0.76,0.0,1.23,,,,4.5,68.21,-78.75,,,,,,
2000-03-01,2.3,24.94,5.6,0.81,0.0,1.02,,,,4.5,91.12,-75.91,,,,,,
2000-03-02,6.4,25.17,3.8,0.66,0.0,1.61,,,,4.5,50.58,-74.62,,,,,,
2000-03-03,1.1,-3.68,5.2,0.84,0.0,0.77,,,,4.5,98.64,-72.48,,,,,,
2000-03-04,1.1,21.65,1.4,0.75,0.0,1.09,,,,4.5,61.61,-76.27,,,,,,
2000-03-05,0.0,30.97,1.5,0.77,0.0,1.05,,,,4.5,58.91,,,,,,,
2000-03-06,0.0,27.23,5.9,0.68,0.0,1.5,,,,4.5,58.44,,,,,,,
2000-03-07,3.8,12.76,8.7,0.79,0.0,1.28,,,,4.5,50.52,-64.04,,,,,,
2000-03-08,4.1,7.0,10.2,0.93,0.0,0.44,,,,4.5,86.49,-72.59,,,,,,
2000-03-09,13.3,11.68,7.1,0.89,0.0,0.68,,,,4.5,53.28,-68.04,,,,,,
2000-03-10,2.5,40.99,1.9,0.72,0.0,1.18,,,,4.5,99.56,-70.42,,,,,,
2000-03-11,3.1,32.31,4.8,0.85,0.0,1.0,,,,4.5,79.28,-61.62,,,,,,
2000-03-12,0.1,40.52,2.2,0.79,0.0,0.88,,,,4.5,78.25,-82.18,,,,,,
2000-03-13,1.2,24.72,6.6,0.8,0.0,0.94,,,,4.5,64.37,-63.15,,,,,,
2000-03-14,11.0,5.66,6.4,0.92,0.0,0.38,,,,4.5,55.6,-57.12,,,,,,
2000-03-15,3.8,54.2,3.5,0.61,0.0,2.01,,,,4.5,71.97,-70.79,,,,,,
2000-03-16,2.2,53.63,2.8,0.76,0.0,1.16,,,,4.5,99.24,-82.98,,,,,,
2000-03-17,0.0,37.95,1.4,0.7,0.0,1.18,,,,4.5,90.74,,,,,,,
2000-03-18,0.0,38.04,2.7,0.7,0.0,1.04,,,,4.5,65.39,,,,,,,
2000-03-19,0.0,39.3,2.6,0.68,0.0,1.45,,,,4.5,62.85,,,,,,,
2000-03-20,0.0,41.86,4.8,0.85,0.0,0.81,,,,4.5,71.07,,,,,,,
2000-03-21,0.0,29.03,4.8,0.86,0.0,0.78,,,,4.5,72.02,,,,,,,
2000-03-22,0.0,37.57,5.8,0.82,0.0,0.99,,,,4.5,64.9,,,,,,,
2000-03-23,0.0,57.76,4.9,0.81,0.0,1.22,,,,4.5,99.21,,,,,,,
2000-03-24,0.0,73.85,5.8,0.6,0.0,2.07,,,,4.5,77.72,,,,,,,
2000-03-25,0.0,39.88,7.9,0.8,0.0,1.19,,,,4.5,59.75,,,,,,,
2000-03-26,10.2,72.08,8.3,0.84,0.0,1.65,,,,4.5,72.45,-77.77,,,,,,
2000-03-27,3.9,7.3,4.6,0.94,0.0,0.28,,,,4.5,82.35,-82.36,,,,,,
2000-03-28,6.1,15.59,6.0,0.97,0.0,0.27,,,,4.5,77.91,-67.43,,,,,,
2000-03-29,0.2,16.23,6.7,0.91,0.0,0.51,,,,4.5,53.76,-78.64,,,,,,
2000-03-30,2.4,28.77,6.0,0.89,0.0,0.74,,,,4.5,62.3,-74.57,,,,,,
2000-03-31,3.2,39.89,5.2,0.96,0.0,0.57,,,,4.5,88.03,-52.03,,,,,,
2000-04-01,0.0,50.15,5.6,0.82,1.16,1.04,,,,4.5,79.74,,,,,,,
2000-04-02,0.0,89.59,7.1,0.77,1.16,1.92,,,,4.5,64.53,,,,,,,
2000-04-03,0.0,84.82,9.9,0.66,1.15,2.52,,,,4.5,53.0,,,,,,,
2000-04-04,2.0,9.35,7.5,0.96,1.15,0.22,,,,4.5,79.97,-19.47,,,,,,
2000-04-05,0.0,49.83,3.8,0.78,1.14,1.24,,,,4.5,54.56,,,,,,,
2000-04-06,0.0,101.33,6.1,0.58,1.13,2.53,,,,4.5,63.57,,,,,,,
2000-04-07,0.0,27.75,4.1,0.8,1.18,0.96,,,,4.5,86.1,,,,,,,
2000-04-08,0.0,78.99,5.9,0.73,1.22,1.58,,,,4.5,75.83,,,,,,,
2000-04-09,0.0,88.94,3.2,0.63,1.26,1.98,,,,4.5,75.25,,,,,,,
2000-04-10,0.0,83.06,5.2,0.64,1.3,2.0,,,,4.5,56.43,,,,,,,
2000-04-11,5.2,93.32,7.2,0.79,1.34,1.74,,,,4.5,75.14,-73.62,,,,,,
2000-04-12,10.1,48.55,6.9,0.91,1.38,0.86,,,,4.5,68.59,-49.84,,,,,,
2000-04-13,0.6,81.95,7.8,0.69,1.42,2.22,,,,4.5,71.87,-42.11,,,,,,
2000-04-14,0.6,62.87,8.1,0.8,1.47,1.5,,,,4.5,66.14,-59.18,,,,,,
2000-04-15,3.1,110.33,11.9,0.81,1.46,2.33,,,,4.5,73.48,-36.5,,,,,,
2000-04-16,0.0,75.69,8.8,0.7,1.46,2.19,,,,4.5,70.84,,,,,,,
2000-04-17,0.3,106.96,15.1,0.56,1.46,3.7,,,,4.5,90.96,-55.58,,,,,,
2000-04-18,0.1,92.33,13.5,0.65,1.46,2.67,,,,4.5,97.88,-62.23,,,,,,
2000-04-19,0.0,125.91,15.3,0.76,1.46,3.22,,,,4.5,57.27,,,,,,,
2000-04-20,0.0,112.73,13.5,0.77,1.45,2.61,,,,4.5,80.48,,,,,,,
2000-04-21,0.0,129.23,15.8,0.74,1.45,3.38,,,,4.5,70.25,,,,,,,
2000-04-22,0.0,130.04,19.8,0.63,1.45,4.05,,,,4.5,76.48,,,,,,,
2000-04-23,0.0,127.62,22.6,0.43,1.51,5.99,,,,4.5,82.52,,,,,,,
2000-04-24,0.0,133.72,18.1,0.62,1.58,4.94,,,,4.5,52.95,,,,,,,
2000-04-25,0.0,45.03,11.6,0.85,1.64,1.22,,,,4.5,78.67,,,,,,,
2000-04-26,0.0,83.77,16.0,0.75,1.71,2.48,,,,4.5,99.74,,,,,,,
2000-04-27,0.0,138.61,19.6,0.6,1.77,4.62,,,,4.5,69.88,,,,,,,
2000-04-28,0.0,137.16,20.4,0.58,1.84,5.53,,,,4.5,85.53,,,,,,,
2000-04-29,0.0,131.25,20.3,0.51,1.9,5.7,,,,4.5,68.41,,,,,,,
2000-04-30,0.0,141.07,19.3,0.58,1.97,4.43,,,,4.5,93.42,,,,,,,
2000-05-01,0.8,128.56,19.4,0.59,2.12,4.01,,,,4.5,88.63,-16.25,,,,,,
2000-05-02,0.0,139.47,14.8,0.5,2.27,4.88,,,,4.5,95.98,,,,,,,
2000-05-03,0.0,127.56,13.2,0.46,2.42,4.17,,,,4.5,96.2,,,,,,,
2000-05-04,0.0,135.97,14.4,0.52,2.58,3.96,,,,4.5,90.75,,,,,,,
2000-05-05,0.0,142.67,15.9,0.54,2.73,4.28,,,,4.5,86.1,,,,,,,
2000-05-06,0.0,144.62,17.3,0.52,2.88,4.71,,,,4.5,70.02,,,,,,,
2000-05-07,0.0,146.46,18.3,0.5,3.03,5.15,,,,4.5,80.59,,,,,,,
2000-05-08,0.0,135.31,19.2,0.51,3.18,5.3,,,,4.5,56.88,,,,,,,
2000-05-09,0.3,140.85,18.3,0.71,3.19,3.73,,,,4.5,84.58,-69.42,,,,,,
2000-05-10,0.0,150.17,19.6,0.66,3.19,4.17,,,,4.5,81.66,,,,,,,
2000-05-11,0.0,155.24,19.5,0.54,3.19,5.24,,,,4.5,75.41,,,,,,,
2000-05-12,0.0,147.55,13.3,0.46,3.19,4.93,,,,4.5,92.01,,,,,,,
2000-05-13,0.0,148.45,12.6,0.51,3.19,3.85,,,,4.5,67.6,,,,,,,
2000-05-14,0.0,153.15,16.8,0.53,3.2,3.94,,,,4.5,50.76,,,,,,,
2000-05-15,0.0,154.87,19.8,0.49,3.2,4.69,,,,4.5,69.14,,,,,,,
2000-05-16,0.0,110.29,21.8,0.48,3.2,3.58,,,,4.5,81.22,,,,,,,
2000-05-17,0.6,140.36,22.0,0.51,3.4,5.8,,,,4.5,56.01,-50.26,,,,,,
2000-05-18,0.2,40.88,15.0,0.76,3.6,1.6,,,,4.5,55.49,-36.61,,,,,,
2000-05-19,2.4,98.21,11.8,0.71,3.79,2.51,,,,4.5,95.26,-25.23,,,,,,
2000-05-20,0.9,86.11,11.0,0.81,3.99,1.97,,,,4.5,92.42,-48.32,,,,,,
2000-05-21,0.0,121.59,12.6,0.67,4.19,3.03,,,,4.5,74.37,,,,,,,
2000-05-22,3.2,57.04,12.1,0.84,4.39,1.35,,,,4.5,54.77,-54.27,,,,,,
2000-05-23,0.0,114.66,15.6,0.61,4.59,3.26,,,,4.5,61.46,,,,,,,
2000-05-24,0.0,90.65,17.4,0.61,4.78,3.22,,,,4.5,91.98,,,,,,,
2000-05-25,0.2,99.88,16.6,0.71,4.78,3.46,,,,4.5,58.33,-67.41,,,,,,
2000-05-26,0.0,101.69,15.0,0.54,4.77,3.53,,,,4.5,72.49,,,,,,,
2000-05-27,0.4,102.75,13.3,0.78,4.76,2.95,,,,4.5,54.29,23.89,,,,,,
2000-05-28,0.2,106.58,17.5,0.55,4.75,4.15,,,,4.5,83.55,-71.45,,,,,,
2000-05-29,1.0,136.89,12.2,0.61,4.74,3.99,,,,4.5,79.47,-27.74,,,,,,
2000-05-30,0.0,126.47,10.3,0.75,4.73,2.69,,,,4.5,63.51,,,,,,,
2000-05-31,0.0,153.56,13.2,0.54,4.72,3.75,,,,4.5,76.76,,,,,,,
2000-06-01,0.0,124.82,17.4,0.5,4.72,4.13,,,,4.5,85.38,,,,,,,
2000-06-02,0.0,175.47,22.2,0.51,4.65,6.44,,,,4.5,87.82,,,,,,,
2000-06-03,0.5,163.76,20.2,0.6,4.58,4.93,,,,4.5,51.4,-34.01,,,,,,
2000-06-04,0.0,148.69,21.0,0.65,4.51,4.62,,,,4.5,79.03,,,,,,,
2000-06-05,0.0,132.12,17.4,0.82,4.44,3.31,,,,4.5,66.67,,,,,,,
2000-06-06,0.0,108.02,15.8,0.74,4.37,3.1,,,,4.5,81.96,,,,,,,
2000-06-07,0.0,142.54,13.5,0.65,4.3,3.95,,,,4.5,82.53,,,,,,,
2000-06-08,0.0,113.72,15.1,0.6,4.24,3.43,,,,4.5,53.56,,,,,,,
2000-06-09,0.0,173.01,20.5,0.43,4.17,6.25,,,,4.5,68.49,,,,,,,
2000-06-10,0.0,178.09,25.9,0.51,4.24,6.8,,,,4.5,89.94,,,,,,,
2000-06-11,6.0,173.69,21.7,0.76,4.3,4.92,,,,4.5,55.49,-27.17,,,,,,
2000-06-12,0.0,125.12,19.3,0.66,4.37,3.93,,,,4.5,72.98,,,,,,,
2000-06-13,0.0,176.69,23.2,0.53,4.44,5.97,,,,4.5,50.5,,,,,,,
2000-06-14,2.9,129.54,18.6,0.65,4.51,3.95,,,,4.5,50.42,-45.32,,,,,,
2000-06-15,3.8,68.59,14.4,0.8,4.58,2.02,,,,4.5,88.2,-27.74,,,,,,
2000-06-16,0.5,126.77,12.1,0.63,4.65,3.61,,,,4.5,54.47,-30.71,,,,,,
2000-06-17,0.0,108.41,14.2,0.6,4.72,3.36,,,,4.5,52.11,,,,,,,
2000-06-18,0.0,141.03,16.8,0.55,4.59,3.97,,,,4.5,71.6,,,,,,,
2000-06-19,0.0,174.55,24.0,0.46,4.47,6.04,,,,4.5,59.99,,,,,,,
2000-06-20,0.0,168.69,26.4,0.43,4.35,6.51,,,,4.5,79.54,,,,,,,
2000-06-21,0.3,152.3,27.9,0.41,4.22,6.02,,,,4.5,95.38,-22.64,,,,,,
2000-06-22,0.1,153.67,21.4,0.75,4.1,4.6,,,,4.5,52.82,-19.78,,,,,,
2000-06-23,0.0,83.31,18.9,0.55,3.98,3.61,,,,4.5,63.67,,,,,,,
2000-06-24,1.8,106.13,14.9,0.77,3.86,2.79,,,,4.5,51.9,-37.19,,,,,,
2000-06-25,0.2,122.09,14.6,0.66,3.73,3.45,,,,4.5,96.06,-39.92,,,,,,
2000-06-26,0.0,81.87,12.8,0.68,3.6,2.94,,,,4.5,81.71,,,,,,,
2000-06-27,0.0,91.0,12.9,0.6,3.48,3.53,,,,4.5,98.22,,,,,,,
2000-06-28,1.1,104.07,12.0,0.72,3.35,2.75,,,,4.5,82.22,-43.9,,,,,,
2000-06-29,2.7,67.24,12.4,0.74,3.22,2.1,,,,4.5,66.04,-46.06,,,,,,
2000-06-30,0.1,61.07,12.9,0.73,3.09,2.08,,,,4.5,84.96,-21.07,,,,,,
2000-07-01,2.2,145.24,18.2,0.56,2.96,4.81,,,,4.5,88.39,-56.46,,,,,,
2000-07-02,0.0,97.86,15.8,0.74,2.83,2.55,,,,4.5,82.9,,,,,,,
2000-07-03,0.8,116.05,19.0,0.68,2.7,3.61,,,,4.5,65.16,-32.35,,,,,,
2000-07-04,0.0,134.25,18.9,0.77,2.78,3.51,,,,4.5,94.4,,,,,,,
2000-07-05,0.1,71.26,18.7,0.72,2.85,2.83,,,,4.5,57.68,-41.15,,,,,,
2000-07-06,0.0,96.12,18.6,0.69,2.93,3.56,,,,4.5,56.35,,,,,,,
2000-07-07,0.1,131.63,17.4,0.58,3.01,3.75,,,,4.5,94.14,-24.29,,,,,,
2000-07-08,0.0,48.96,14.3,0.66,3.09,2.35,,,,4.5,87.69,,,,,,,
2000-07-09,0.0,127.59,16.8,0.58,3.16,4.12,,,,4.5,94.29,,,,,,,
2000-07-10,1.5,51.92,17.8,0.6,3.24,3.34,,,,4.5,68.72,-25.44,,,,,,
2000-07-11,0.0,108.88,18.0,0.64,3.32,3.98,,,,4.5,72.72,,,,,,,
2000-07-12,0.2,75.5,14.6,0.71,3.51,2.77,,,,4.5,57.83,-43.39,,,,,,
2000-07-13,0.0,102.14,16.2,0.57,3.7,3.88,,,,4.5,69.15,,,,,,,
2000-07-14,7.8,99.75,15.2,0.82,3.89,2.43,,,,4.5,91.72,-25.58,,,,,,
2000-07-15,0.2,86.19,14.4,0.79,4.08,2.24,,,,4.5,70.3,-26.6,,,,,,
2000-07-16,2.8,105.06,16.7,0.72,4.26,2.69,,,,4.5,79.51,-32.52,,,,,,
2000-07-17,0.8,53.51,15.7,0.79,4.45,1.78,,,,4.5,82.04,-44.62,,,,,,
2000-07-18,0.0,68.53,14.7,0.74,4.64,2.44,,,,4.5,85.15,,,,,,,
2000-07-19,0.9,43.62,13.8,0.81,4.83,1.55,,,,4.5,81.37,-33.72,,,,,,
2000-07-20,0.0,69.69,16.2,0.68,4.63,2.8,,,,4.5,53.19,,,,,,,
2000-07-21,0.6,34.3,15.2,0.82,4.42,1.38,,,,4.5,58.17,-43.4,,,,,,
2000-07-22,3.2,55.92,16.2,0.85,4.21,1.61,,,,4.5,86.44,-37.62,,,,,,
2000-07-23,0.0,120.98,16.6,0.79,4.01,2.94,,,,4.5,60.85,,,,,,,
2000-07-24,1.0,136.58,20.8,0.63,3.8,3.72,,,,4.5,55.5,-15.92,,,,,,
2000-07-25,2.4,104.42,19.8,0.78,3.6,2.93,,,,4.5,57.25,-21.05,,,,,,
2000-07-26,0.0,105.03,19.0,0.86,3.39,2.62,,,,4.5,93.02,,,,,,,
2000-07-27,0.5,108.42,18.9,0.79,3.18,3.02,,,,4.5,58.92,-58.18,,,,,,
2000-07-28,0.0,72.94,18.0,0.81,3.2,2.18,,,,4.5,50.55,,,,,,,
2000-07-29,4.8,74.03,16.2,0.94,3.22,1.6,,,,4.5,72.77,-42.68,,,,,,
2000-07-30,0.2,90.93,17.6,0.78,3.25,2.68,,,,4.5,54.41,-28.02,,,,,,
2000-07-31,0.0,87.44,16.8,0.72,3.27,2.72,,,,4.5,51.61,,,,,,,
2000-08-01,0.0,148.52,20.6,0.57,3.29,4.7,,,,4.5,50.83,,,,,,,
2000-08-02,2.6,103.33,18.2,0.79,3.31,3.13,,,,4.5,63.38,-36.65,,,,,,
2000-08-03,1.3,127.79,18.6,0.73,3.33,3.72,,,,4.5,56.29,-16.32,,,,,,
2000-08-04,2.4,122.97,17.6,0.76,3.35,3.2,,,,4.5,58.76,-36.06,,,,,,
2000-08-05,0.0,122.74,19.3,0.65,3.4,3.4,,,,4.5,51.21,,,,,,,
2000-08-06,0.0,121.46,19.4,0.63,3.46,3.76,,,,4.5,69.09,,,,,,,
2000-08-07,0.0,58.76,16.1,0.65,3.51,2.7,,,,4.5,94.37,,,,,,,
2000-08-08,1.0,67.16,15.4,0.7,3.57,2.29,,,,4.5,57.65,-31.37,,,,,,
2000-08-09,0.0,67.43,14.8,0.66,3.62,2.63,,,,4.5,62.31,,,,,,,
2000-08-10,1.2,92.33,18.9,0.75,3.68,2.74,,,,4.5,58.38,-34.11,,,,,,
2000-08-11,0.0,101.72,18.5,0.78,3.73,2.9,,,,4.5,86.8,,,,,,,
2000-08-12,0.0,81.59,19.0,0.64,3.78,2.55,,,,4.5,85.0,,,,,,,
2000-08-13,0.0,106.2,20.8,0.6,3.74,3.38,,,,4.5,71.86,,,,,,,
2000-08-14,0.0,136.09,23.8,0.51,3.69,4.57,,,,4.5,80.54,,,,,,,
2000-08-15,11.3,129.72,22.4,0.66,3.65,4.25,,,,4.5,65.84,-20.48,,,,,,
2000-08-16,8.9,110.71,19.2,0.83,3.6,2.94,,,,4.5,63.95,-32.72,,,,,,
2000-08-17,2.0,117.89,18.5,0.89,3.55,2.85,,,,4.5,57.72,-23.01,,,,,,
2000-08-18,0.1,101.54,18.8,0.77,3.51,2.78,,,,4.5,52.67,-36.07,,,,,,
2000-08-19,5.6,73.2,20.2,0.81,3.46,2.32,,,,4.5,82.12,-21.16,,,,,,
2000-08-20,10.0,106.89,20.6,0.82,3.42,2.97,,,,4.5,93.82,-31.28,,,,,,
2000-08-21,0.2,105.32,18.0,0.84,3.44,2.77,,,,4.5,78.5,-19.71,,,,,,
2000-08-22,0.2,95.02,15.3,0.76,3.46,2.67,,,,4.5,96.78,-40.81,,,,,,
2000-08-23,0.0,84.62,14.0,0.76,3.48,2.21,,,,4.5,57.15,,,,,,,
2000-08-24,0.0,97.83,16.8,0.62,3.5,3.24,,,,4.5,91.05,,,,,,,
2000-08-25,0.0,71.92,15.0,0.72,3.52,2.7,,,,4.5,58.53,,,,,,,
2000-08-26,0.0,102.72,16.7,0.64,3.54,3.14,,,,4.5,93.31,,,,,,,
2000-08-27,0.0,107.28,18.6,0.55,3.56,4.8,,,,4.5,82.44,,,,,,,
2000-08-28,0.3,62.76,17.1,0.85,3.58,1.8,,,,4.5,98.93,-42.65,,,,,,
2000-08-29,0.0,85.75,16.6,0.73,3.66,2.55,,,,4.5,83.05,,,,,,,
2000-08-30,2.4,82.77,15.5,0.75,3.75,2.2,,,,4.5,58.72,-10.36,,,,,,
2000-08-31,0.3,51.75,15.6,0.82,3.83,1.43,,,,4.5,71.08,-37.26,,,,,,
2000-09-01,11.3,83.13,19.0,0.64,3.91,2.79,,,,4.5,99.71,-56.28,,,,,,
2000-09-02,6.8,83.05,14.5,0.9,3.99,1.81,,,,4.5,70.55,-13.21,,,,,,
2000-09-03,12.5,31.96,14.0,0.95,4.07,0.7,,,,4.5,92.42,-47.08,,,,,,
2000-09-04,2.6,5.41,10.8,0.92,4.15,0.41,,,,4.5,64.18,-65.87,,,,,,
2000-09-05,0.4,41.51,11.4,0.82,4.23,1.19,,,,4.5,85.62,-23.24,,,,,,
2000-09-06,6.7,68.56,14.6,0.74,4.09,2.13,,,,4.5,57.74,-39.9,,,,,,
2000-09-07,1.4,43.77,12.4,0.91,3.94,1.01,,,,4.5,71.52,-39.44,,,,,,
2000-09-08,0.0,24.14,16.2,0.82,3.8,1.13,,,,4.5,61.0,,,,,,,
2000-09-09,0.0,54.83,19.2,0.82,3.65,1.82,,,,4.5,72.64,,,,,,,
2000-09-10,0.0,35.67,17.2,0.8,3.5,1.24,,,,4.5,81.28,,,,,,,
2000-09-11,0.4,50.81,13.3,0.92,3.36,1.17,,,,4.5,86.63,-45.9,,,,,,
2000-09-12,0.1,76.12,16.0,0.81,3.21,1.96,,,,4.5,85.68,-45.87,,,,,,
2000-09-13,15.5,43.73,16.4,0.83,3.07,1.45,,,,4.5,57.16,-57.16,,,,,,
2000-09-14,0.0,28.86,14.4,0.9,3.08,0.89,,,,4.5,89.67,,,,,,,
2000-09-15,0.0,80.43,14.8,0.71,3.09,2.6,,,,4.5,92.82,,,,,,,
2000-09-16,6.6,29.22,12.6,0.88,3.1,0.91,,,,4.5,75.23,-39.08,,,,,,
2000-09-17,0.0,16.07,10.6,0.94,3.12,0.45,,,,4.5,82.99,,,,,,,
2000-09-18,0.0,47.0,9.4,0.78,3.13,1.52,,,,4.5,91.51,,,,,,,
2000-09-19,0.0,27.36,8.6,0.84,3.14,0.9,,,,4.5,85.42,,,,,,,
2000-09-20,0.0,43.46,9.6,0.8,3.15,1.44,,,,4.5,76.34,,,,,,,
2000-09-21,0.0,45.78,11.0,0.78,3.17,1.75,,,,4.5,95.3,,,,,,,
2000-09-22,0.0,39.78,11.0,0.84,3.05,1.11,,,,4.5,63.28,,,,,,,
2000-09-23,0.0,50.38,10.6,0.77,2.94,1.54,,,,4.5,99.59,,,,,,,
2000-09-24,0.0,52.93,9.3,0.74,2.82,1.68,,,,4.5,70.95,,,,,,,
2000-09-25,0.0,63.36,12.6,0.72,2.71,1.98,,,,4.5,78.6,,,,,,,
2000-09-26,0.0,28.64,14.7,0.83,2.59,1.07,,,,4.5,76.29,,,,,,,
