date,P_mm,NR_WM2,Air_Temp_oC,RH_Perc,LAI,PET_mm,Upper_SM_mm,Medium_SM_mm,Lower_SM_mm,ThroughFall_Threshold,Sapflux,P_D,Upper_2H,Medium_2H,Lower_2H,Upper_T,Medium_T,Lower_T
2006-02-05,0.0,-0.61,-8.1,0.82,0.0,0.08,,,,4.5,70.72,,,,,,,
2006-02-06,6.4,14.13,-7.7,0.82,0.0,0.37,,,,4.5,58.12,-96.01,,,,,,
2006-02-07,2.0,6.64,3.0,0.96,0.0,0.19,,,,4.5,65.59,-84.45,,,,,,
2006-02-08,5.1,10.9,3.2,0.94,0.0,0.29,,,,4.5,56.17,-59.09,,,,,,
2006-02-09,2.9,24.91,1.5,0.86,0.0,0.66,,,,4.5,93.51,-97.44,,,,,,
2006-02-10,0.2,10.89,0.3,0.95,0.0,0.22,,,,4.5,74.38,-107.03,,,,,,
2006-02-11,0.0,5.86,0.2,0.91,0.0,0.24,,,,4.5,72.5,,,,,,,
2006-02-12,0.0,2.37,-1.1,0.87,0.0,0.22,,,,4.5,85.63,,,,,,,
2006-02-13,0.0,12.05,0.3,0.92,0.0,0.24,,,,4.5,55.84,,,,,,,
2006-02-14,0.1,3.25,-1.2,0.81,0.0,0.32,,,,4.5,93.94,-117.62,,,,,,
2006-02-15,1.2,10.86,0.4,0.87,0.0,0.44,,,,4.5,94.34,-103.03,,,,,,
2006-02-16,1.7,26.85,2.5,0.96,0.0,0.38,,,,4.5,77.17,-125.88,,,,,,
2006-02-17,2.8,-1.13,1.9,0.99,0.0,0.02,,,,4.5,72.09,-82.96,,,,,,
2006-02-18,0.0,18.87,4.2,0.84,0.0,0.73,,,,4.5,65.99,,,,,,,
2006-02-19,0.0,-1.64,2.9,0.88,0.0,0.25,,,,4.5,96.62,,,,,,,
2006-02-20,0.3,8.74,1.2,0.95,0.0,0.19,,,,4.5,93.2,-103.17,,,,,,
2006-02-21,0.0,5.88,1.4,0.88,0.0,0.41,,,,4.5,84.86,,,,,,,
2006-02-22,0.0,6.01,0.2,0.77,0.0,0.61,,,,4.5,92.36,,,,,,,
2006-02-23,0.0,25.28,-0.6,0.76,0.0,0.61,,,,4.5,59.22,,,,,,,
2006-02-24,0.0,31.74,-1.1,0.76,0.0,0.94,,,,4.5,51.36,,,,,,,
2006-02-25,0.0,21.45,-2.0,0.78,0.0,0.67,,,,4.5,63.2,,,,,,,
2006-02-26,0.3,10.93,-1.9,0.79,0.0,0.47,,,,4.5,77.97,-104.98,,,,,,
2006-02-27,0.0,11.65,-4.0,0.79,0.0,0.41,,,,4.5,60.51,,,,,,,
2006-02-28,0.2,16.31,-1.9,0.85,0.0,0.45,,,,4.5,51.57,-81.58,,,,,,
2006-03-01,0.7,15.48,-0.1,0.87,0.0,0.45,,,,4.5,55.79,-75.91,,,,,,
2006-03-02,0.0,13.85,-1.0,0.78,0.0,0.65,,,,4.5,59.51,,,,,,,
2006-03-03,0.0,23.08,-1.1,0.75,0.0,0.72,,,,4.5,76.63,,,,,,,
2006-03-04,0.0,23.52,-1.2,0.77,0.0,0.66,,,,4.5,91.76,,,,,,,
2006-03-05,1.3,13.13,-0.2,0.78,0.0,0.71,,,,4.5,69.33,-67.13,,,,,,
2006-03-06,1.2,22.54,-2.5,0.88,0.0,0.38,,,,4.5,80.5,-80.37,,,,,,
2006-03-07,0.1,7.48,-1.3,0.9,0.0,0.24,,,,4.5,80.28,-64.04,,,,,,
2006-03-08,0.0,21.02,-3.4,0.84,0.0,0.45,,,,4.5,71.85,,,,,,,
2006-03-09,1.0,27.72,-1.7,0.84,0.0,0.54,,,,4.5,65.48,-68.04,,,,,,
2006-03-10,3.0,13.9,-0.6,0.96,0.0,0.2,,,,4.5,62.19,-70.42,,,,,,
2006-03-11,0.3,19.5,-2.9,0.88,0.0,0.41,,,,4.5,67.48,-61.62,,,,,,
2006-03-12,0.0,3.7,-3.2,0.81,0.0,0.44,,,,4.5,62.54,,,,,,,
2006-03-13,0.2,9.79,-5.2,0.82,0.0,0.32,,,,4.5,68.18,-63.15,,,,,,
2006-03-14,0.0,22.18,-3.1,0.76,0.0,0.5,,,,4.5,82.32,,,,,,,
2006-03-15,0.0,23.76,-0.9,0.85,0.0,0.49,,,,4.5,63.41,,,,,,,
2006-03-16,0.0,26.77,1.1,0.8,0.0,0.75,,,,4.5,75.5,,,,,,,
2006-03-17,0.0,29.51,0.6,0.85,0.0,0.63,,,,4.5,78.97,,,,,,,
2006-03-18,0.0,37.52,-0.6,0.89,0.0,0.55,,,,4.5,85.14,,,,,,,
2006-03-19,0.0,62.82,-0.1,0.84,0.0,0.91,,,,4.5,57.27,,,,,,,
2006-03-20,0.0,27.43,2.3,0.84,0.0,0.63,,,,4.5,87.68,,,,,,,
2006-03-21,0.0,57.23,0.0,0.71,0.0,1.06,,,,4.5,79.97,,,,,,,
2006-03-22,0.0,42.85,0.1,0.67,0.0,0.99,,,,4.5,79.99,,,,,,,
2006-03-23,0.0,55.32,-0.2,0.67,0.0,1.02,,,,4.5,93.82,,,,,,,
2006-03-24,0.2,63.04,2.1,0.53,0.0,1.94,,,,4.5,91.77,-87.72,,,,,,
2006-03-25,4.1,28.65,1.6,0.89,0.0,0.51,,,,4.5,82.18,-61.07,,,,,,
2006-03-26,7.1,18.14,6.8,0.96,0.0,0.36,,,,4.5,64.31,-77.77,,,,,,
2006-03-27,3.1,40.24,10.4,0.93,0.0,0.82,,,,4.5,70.69,-82.36,,,,,,
2006-03-28,0.0,51.31,10.6,0.73,0.0,1.64,,,,4.5,65.69,,,,,,,
2006-03-29,2.3,76.59,6.6,0.82,0.0,1.53,,,,4.5,81.5,-78.64,,,,,,
2006-03-30,3.2,39.92,7.6,0.86,0.0,0.99,,,,4.5,83.16,-74.57,,,,,,
2006-03-31,3.9,68.2,11.4,0.79,0.0,1.94,,,,4.5,98.81,-52.03,,,,,,
2006-04-01,1.4,65.87,10.7,0.76,1.06,1.86,,,,4.5,83.01,-49.1,,,,,,
2006-04-02,5.6,84.72,10.4,0.75,1.14,2.23,,,,4.5,51.75,-23.72,,,,,,
2006-04-03,3.8,79.01,7.5,0.84,1.22,1.65,,,,4.5,67.76,-56.46,,,,,,
2006-04-04,7.0,54.02,2.9,0.89,1.3,0.86,,,,4.5,52.69,-19.47,,,,,,
2006-04-05,0.0,80.44,3.1,0.74,1.38,1.59,,,,4.5,70.13,,,,,,,
2006-04-06,0.0,61.61,4.6,0.68,1.46,1.67,,,,4.5,83.86,,,,,,,
2006-04-07,0.2,91.81,6.5,0.67,1.54,2.22,,,,4.5,63.35,-48.62,,,,,,
2006-04-08,0.0,95.47,9.0,0.54,1.59,3.18,,,,4.5,65.49,,,,,,,
2006-04-09,0.0,98.53,6.8,0.61,1.65,2.51,,,,4.5,90.79,,,,,,,
2006-04-10,0.0,54.34,4.3,0.72,1.71,1.19,,,,4.5,94.22,,,,,,,
2006-04-11,0.0,71.93,3.6,0.79,1.76,1.3,,,,4.5,98.94,,,,,,,
2006-04-12,0.0,64.13,5.0,0.76,1.82,1.38,,,,4.5,85.99,,,,,,,
2006-04-13,1.9,75.73,7.4,0.79,1.88,1.68,,,,4.5,89.77,-42.11,,,,,,
2006-04-14,1.0,103.5,7.3,0.78,1.93,2.05,,,,4.5,65.03,-59.18,,,,,,
2006-04-15,1.1,110.63,8.5,0.64,1.99,2.6,,,,4.5,70.35,-36.5,,,,,,
2006-04-16,2.9,73.57,10.7,0.83,2.0,1.77,,,,4.5,83.48,-21.92,,,,,,
2006-04-17,1.7,90.02,9.6,0.81,2.01,1.93,,,,4.5,97.41,-55.58,,,,,,
2006-04-18,0.0,124.49,9.7,0.71,2.02,2.76,,,,4.5,96.5,,,,,,,
2006-04-19,0.0,92.11,10.1,0.7,2.03,2.14,,,,4.5,70.71,,,,,,,
2006-04-20,0.0,117.84,11.9,0.63,2.04,3.17,,,,4.5,81.98,,,,,,,
2006-04-21,0.0,113.35,12.9,0.68,2.04,2.94,,,,4.5,56.3,,,,,,,
2006-04-22,0.1,85.96,12.3,0.82,2.05,1.97,,,,4.5,97.07,-60.26,,,,,,
2006-04-23,8.2,109.85,12.5,0.78,2.06,2.55,,,,4.5,83.02,-30.16,,,,,,
2006-04-24,0.0,63.82,10.4,0.8,2.07,1.53,,,,4.5,98.14,,,,,,,
2006-04-25,0.0,136.89,12.1,0.71,2.08,3.16,,,,4.5,74.06,,,,,,,
2006-04-26,0.0,128.05,15.9,0.63,2.09,3.51,,,,4.5,90.35,,,,,,,
2006-04-27,1.2,92.75,14.3,0.75,2.09,2.5,,,,4.5,95.19,-27.83,,,,,,
2006-04-28,0.0,94.34,10.1,0.64,2.1,2.68,,,,4.5,85.26,,,,,,,
2006-04-29,4.7,80.57,6.8,0.85,2.11,1.49,,,,4.5,54.88,-9.19,,,,,,
2006-04-30,0.0,83.24,7.3,0.76,2.12,1.87,,,,4.5,58.69,,,,,,,
2006-05-01,0.0,110.1,8.3,0.74,2.13,2.26,,,,4.5,76.25,,,,,,,
2006-05-02,0.0,102.91,11.7,0.73,2.21,2.6,,,,4.5,56.03,,,,,,,
2006-05-03,0.0,141.23,14.7,0.64,2.29,3.72,,,,4.5,52.83,,,,,,,
2006-05-04,0.0,132.78,16.0,0.55,2.37,4.48,,,,4.5,55.49,,,,,,,
2006-05-05,0.0,139.03,15.5,0.51,2.45,4.64,,,,4.5,88.52,,,,,,,
2006-05-06,0.0,139.44,15.5,0.46,2.53,4.75,,,,4.5,86.1,,,,,,,
2006-05-07,0.0,141.16,16.0,0.47,2.61,4.71,,,,4.5,55.84,,,,,,,
2006-05-08,0.0,139.08,16.3,0.51,2.69,4.61,,,,4.5,89.78,,,,,,,
2006-05-09,0.0,141.88,16.2,0.48,2.77,4.93,,,,4.5,91.7,,,,,,,
2006-05-10,0.0,149.01,15.3,0.47,2.71,5.2,,,,4.5,87.67,,,,,,,
2006-05-11,0.0,151.1,14.9,0.57,2.65,4.02,,,,4.5,84.8,,,,,,,
2006-05-12,0.0,140.01,17.3,0.5,2.59,4.42,,,,4.5,94.46,,,,,,,
2006-05-13,0.0,97.13,16.1,0.64,2.53,3.3,,,,4.5,77.23,,,,,,,
2006-05-14,0.0,143.11,11.9,0.7,2.47,3.12,,,,4.5,88.28,,,,,,,
2006-05-15,0.0,134.91,11.2,0.58,2.41,3.19,,,,4.5,79.74,,,,,,,
2006-05-16,0.0,137.65,16.5,0.63,2.35,4.25,,,,4.5,93.92,,,,,,,
2006-05-17,0.0,81.2,12.7,0.76,2.29,2.16,,,,4.5,95.99,,,,,,,
2006-05-18,9.1,38.83,13.7,0.87,2.37,1.12,,,,4.5,77.71,-36.61,,,,,,
2006-05-19,5.2,118.46,13.6,0.83,2.44,2.56,,,,4.5,94.79,-25.23,,,,,,
2006-05-20,3.2,103.91,13.7,0.71,2.52,3.15,,,,4.5,51.79,-48.32,,,,,,
2006-05-21,0.6,92.96,12.7,0.78,2.59,2.37,,,,4.5,64.38,-50.07,,,,,,
2006-05-22,5.8,167.21,16.2,0.73,2.67,4.34,,,,4.5,97.06,-54.27,,,,,,
2006-05-23,1.5,140.1,14.0,0.71,2.74,3.42,,,,4.5,91.24,-28.28,,,,,,
2006-05-24,0.5,117.77,12.1,0.64,2.82,3.28,,,,4.5,59.74,-61.98,,,,,,
2006-05-25,3.2,67.51,10.6,0.83,2.9,1.59,,,,4.5,96.43,-67.41,,,,,,
2006-05-26,0.0,110.16,11.4,0.68,2.74,2.86,,,,4.5,94.54,,,,,,,
2006-05-27,3.5,60.64,12.6,0.82,2.58,1.6,,,,4.5,68.81,23.89,,,,,,
2006-05-28,1.1,143.54,12.7,0.73,2.43,3.31,,,,4.5,87.71,-71.45,,,,,,
2006-05-29,0.8,114.29,11.2,0.73,2.27,2.8,,,,4.5,77.8,-27.74,,,,,,
2006-05-30,6.1,126.97,9.5,0.82,2.12,2.41,,,,4.5,71.21,-49.83,,,,,,
2006-05-31,2.9,90.22,10.5,0.82,1.96,2.0,,,,4.5,78.0,-29.91,,,,,,
2006-06-01,0.0,123.41,9.7,0.69,1.8,2.74,,,,4.5,66.06,,,,,,,
2006-06-02,0.0,130.07,11.4,0.66,1.65,2.97,,,,4.5,90.87,,,,,,,
2006-06-03,2.5,88.31,11.3,0.84,1.79,1.86,,,,4.5,64.67,-34.01,,,,,,
2006-06-04,0.0,80.65,11.5,0.74,1.94,2.31,,,,4.5,58.78,,,,,,,
2006-06-05,0.3,82.05,11.0,0.71,2.08,2.33,,,,4.5,67.18,-51.58,,,,,,
2006-06-06,0.3,147.08,11.7,0.79,2.23,2.98,,,,4.5,95.65,-19.37,,,,,,
2006-06-07,0.0,151.44,13.0,0.66,2.37,3.51,,,,4.5,95.98,,,,,,,
2006-06-08,0.0,114.46,15.0,0.65,2.51,3.15,,,,4.5,85.87,,,,,,,
2006-06-09,0.0,122.44,16.2,0.69,2.66,3.31,,,,4.5,92.48,,,,,,,
2006-06-10,0.0,165.38,16.5,0.64,2.8,4.28,,,,4.5,69.04,,,,,,,
2006-06-11,0.0,175.31,18.9,0.59,2.68,4.74,,,,4.5,50.94,,,,,,,
2006-06-12,0.0,173.36,21.3,0.55,2.55,5.19,,,,4.5,79.79,,,,,,,
2006-06-13,0.0,172.65,22.6,0.52,2.43,5.36,,,,4.5,74.56,,,,,,,
2006-06-14,0.0,168.74,23.0,0.47,2.3,5.89,,,,4.5,53.89,,,,,,,
2006-06-15,3.2,145.65,22.7,0.6,2.18,4.87,,,,4.5,99.41,-27.74,,,,,,
2006-06-16,5.3,118.41,20.4,0.84,2.05,3.07,,,,4.5,63.24,-30.71,,,,,,
2006-06-17,0.3,125.71,16.7,0.8,1.93,3.02,,,,4.5,71.03,-31.92,,,,,,
2006-06-18,0.0,80.27,17.2,0.77,1.8,2.39,,,,4.5,84.74,,,,,,,
2006-06-19,1.0,178.91,22.0,0.68,1.91,5.39,,,,4.5,92.76,-28.04,,,,,,
2006-06-20,0.0,152.95,22.3,0.75,2.02,4.24,,,,4.5,88.62,,,,,,,
2006-06-21,5.1,156.66,22.6,0.75,2.14,4.4,,,,4.5,70.91,-22.64,,,,,,
2006-06-22,0.0,107.58,20.2,0.66,2.25,3.71,,,,4.5,80.21,,,,,,,
2006-06-23,0.0,108.45,16.9,0.6,2.36,3.33,,,,4.5,86.18,,,,,,,
2006-06-24,0.0,117.97,19.6,0.58,2.47,3.94,,,,4.5,84.22,,,,,,,
2006-06-25,0.0,165.14,24.4,0.55,2.58,5.87,,,,4.5,59.98,,,,,,,
2006-06-26,0.0,160.63,24.6,0.58,2.69,5.89,,,,4.5,63.11,,,,,,,
2006-06-27,0.0,167.43,22.1,0.58,2.65,5.68,,,,4.5,62.49,,,,,,,
2006-06-28,0.0,146.81,18.9,0.62,2.61,4.43,,,,4.5,85.3,,,,,,,
2006-06-29,0.0,121.11,17.0,0.61,2.56,3.73,,,,4.5,78.9,,,,,,,
2006-06-30,0.0,64.99,16.5,0.69,2.52,2.34,,,,4.5,64.52,,,,,,,
2006-07-01,0.0,130.95,21.3,0.54,2.48,4.87,,,,4.5,77.79,,,,,,,
2006-07-02,0.0,164.17,21.1,0.47,2.43,5.94,,,,4.5,60.37,,,,,,,
2006-07-03,0.0,165.55,22.0,0.42,2.39,6.6,,,,4.5,87.85,,,,,,,
2006-07-04,0.0,164.91,22.6,0.38,2.35,6.73,,,,4.5,94.58,,,,,,,
2006-07-05,0.0,165.93,24.5,0.44,2.31,6.95,,,,4.5,87.85,,,,,,,
2006-07-06,0.0,160.01,24.7,0.54,2.27,6.0,,,,4.5,80.02,,,,,,,
2006-07-07,0.2,136.56,23.1,0.69,2.23,4.55,,,,4.5,97.29,-24.29,,,,,,
2006-07-08,1.3,107.73,21.1,0.78,2.19,3.06,,,,4.5,94.55,-38.14,,,,,,
2006-07-09,2.8,152.57,22.7,0.67,2.15,4.51,,,,4.5,78.19,-62.98,,,,,,
2006-07-10,0.0,146.34,23.2,0.63,2.12,4.88,,,,4.5,77.96,,,,,,,
2006-07-11,0.0,146.81,25.1,0.58,2.08,5.27,,,,4.5,71.43,,,,,,,
2006-07-12,0.0,143.34,24.1,0.63,2.04,5.45,,,,4.5,76.85,,,,,,,
2006-07-13,11.1,135.72,24.0,0.66,2.05,4.72,,,,4.5,55.76,-36.71,,,,,,
2006-07-14,0.0,152.33,20.2,0.62,2.07,4.85,,,,4.5,76.67,,,,,,,
2006-07-15,0.0,98.71,18.8,0.57,2.08,3.96,,,,4.5,94.85,,,,,,,
2006-07-16,0.0,73.09,19.0,0.52,2.09,3.44,,,,4.5,58.53,,,,,,,
2006-07-17,0.0,161.89,20.3,0.52,2.11,5.02,,,,4.5,62.9,,,,,,,
2006-07-18,0.0,159.99,23.6,0.45,2.12,6.11,,,,4.5,98.85,,,,,,,
2006-07-19,0.0,155.87,24.5,0.52,2.14,4.98,,,,4.5,70.06,,,,,,,
2006-07-20,0.0,134.9,27.0,0.47,2.15,5.12,,,,4.5,73.74,,,,,,,
2006-07-21,0.0,143.7,27.7,0.43,2.17,7.14,,,,4.5,76.36,,,,,,,
2006-07-22,0.0,151.79,24.7,0.54,2.19,5.54,,,,4.5,79.28,,,,,,,
2006-07-23,6.4,123.1,24.5,0.62,2.21,4.11,,,,4.5,57.83,-64.44,,,,,,
2006-07-24,0.0,137.19,24.8,0.57,2.23,5.37,,,,4.5,74.07,,,,,,,
2006-07-25,0.0,119.32,24.1,0.57,2.25,4.15,,,,4.5,52.13,,,,,,,
2006-07-26,0.0,146.96,24.7,0.49,2.27,5.34,,,,4.5,58.16,,,,,,,
2006-07-27,0.0,141.68,26.1,0.42,2.29,5.66,,,,4.5,82.06,,,,,,,
2006-07-28,0.8,81.47,26.1,0.42,2.31,4.85,,,,4.5,60.9,-49.4,,,,,,
2006-07-29,2.2,96.91,22.3,0.75,2.28,3.15,,,,4.5,61.04,-42.68,,,,,,
2006-07-30,0.4,120.06,23.5,0.62,2.26,4.28,,,,4.5,70.05,-28.02,,,,,,
2006-07-31,0.0,125.62,22.6,0.63,2.24,4.49,,,,4.5,83.24,,,,,,,
2006-08-01,0.9,119.95,22.3,0.5,2.21,4.82,,,,4.5,85.73,-19.81,,,,,,
2006-08-02,0.2,129.21,18.1,0.68,2.19,4.02,,,,4.5,90.63,-36.65,,,,,,
2006-08-03,0.0,112.07,17.7,0.63,2.17,3.51,,,,4.5,68.72,,,,,,,
2006-08-04,5.1,96.11,17.5,0.71,2.14,2.81,,,,4.5,80.7,-36.06,,,,,,
2006-08-05,6.3,37.65,16.7,0.88,2.12,1.26,,,,4.5,86.11,-38.4,,,,,,
2006-08-06,0.5,42.4,18.7,0.86,2.11,1.6,,,,4.5,66.52,-20.91,,,,,,
2006-08-07,0.0,56.71,20.6,0.68,2.1,3.6,,,,4.5,58.84,,,,,,,
2006-08-08,0.0,115.38,19.1,0.67,2.09,3.98,,,,4.5,83.15,,,,,,,
2006-08-09,0.0,83.02,18.2,0.67,2.08,3.27,,,,4.5,95.27,,,,,,,
2006-08-10,0.0,78.09,16.1,0.75,2.07,2.33,,,,4.5,79.2,,,,,,,
2006-08-11,0.2,103.99,15.3,0.78,2.06,2.58,,,,4.5,85.57,-44.92,,,,,,
2006-08-12,1.6,119.3,16.6,0.67,2.06,3.3,,,,4.5,60.62,-27.49,,,,,,
2006-08-13,13.7,11.41,14.0,0.92,2.05,0.43,,,,4.5,57.43,-36.46,,,,,,
2006-08-14,0.1,112.07,16.1,0.72,2.05,3.25,,,,4.5,85.17,-28.7,,,,,,
2006-08-15,1.4,45.34,16.4,0.76,2.06,2.19,,,,4.5,54.96,-20.48,,,,,,
2006-08-16,5.1,107.92,18.2,0.7,2.07,3.34,,,,4.5,82.42,-32.72,,,,,,
2006-08-17,0.0,133.05,20.0,0.75,2.08,3.59,,,,4.5,89.23,,,,,,,
2006-08-18,3.1,85.24,20.9,0.73,2.09,3.19,,,,4.5,83.9,-36.07,,,,,,
2006-08-19,0.6,118.95,20.7,0.68,2.09,3.8,,,,4.5,71.89,-21.16,,,,,,
2006-08-20,0.4,106.79,18.8,0.77,2.1,3.17,,,,4.5,93.87,-31.28,,,,,,
2006-08-21,2.3,57.16,16.3,0.84,2.11,1.72,,,,4.5,97.53,-19.71,,,,,,
2006-08-22,2.6,94.8,16.3,0.81,2.11,2.53,,,,4.5,58.75,-40.81,,,,,,
2006-08-23,0.5,74.88,17.1,0.78,2.1,2.48,,,,4.5,86.33,-8.4,,,,,,
2006-08-24,0.1,78.26,17.6,0.69,2.09,2.51,,,,4.5,51.82,-19.69,,,,,,
2006-08-25,6.6,40.71,15.1,0.89,2.09,1.03,,,,4.5,73.75,-22.38,,,,,,
2006-08-26,0.4,74.11,15.5,0.85,2.08,1.84,,,,4.5,85.08,-31.88,,,,,,
2006-08-27,8.0,56.03,15.6,0.87,2.08,1.52,,,,4.5,79.88,-32.72,,,,,,
2006-08-28,2.0,96.95,15.6,0.74,2.07,2.88,,,,4.5,58.78,-42.65,,,,,,
2006-08-29,1.1,45.75,12.8,0.87,2.07,1.27,,,,4.5,97.55,-14.22,,,,,,
2006-08-30,6.7,46.12,14.0,0.83,2.08,1.62,,,,4.5,67.72,-10.36,,,,,,
2006-08-31,0.9,60.67,15.6,0.75,2.09,2.38,,,,4.5,78.7,-37.26,,,,,,
2006-09-01,6.3,28.35,16.7,0.85,2.11,1.12,,,,4.5,74.37,-56.28,,,,,,
2006-09-02,1.5,103.54,20.0,0.72,2.12,3.48,,,,4.5,67.9,-13.21,,,,,,
2006-09-03,1.7,46.17,19.1,0.83,2.14,1.8,,,,4.5,74.51,-47.08,,,,,,
2006-09-04,0.0,71.87,18.6,0.65,2.15,3.74,,,,4.5,53.22,,,,,,,
2006-09-05,0.0,62.08,16.5,0.66,2.16,3.28,,,,4.5,58.34,,,,,,,
2006-09-06,0.1,50.86,18.0,0.77,2.18,1.92,,,,4.5,86.2,-39.9,,,,,,
2006-09-07,5.3,95.24,18.9,0.78,2.11,2.98,,,,4.5,88.41,-39.44,,,,,,
2006-09-08,0.2,60.9,14.9,0.69,2.03,2.72,,,,4.5,55.91,-43.57,,,,,,
2006-09-09,0.0,37.17,14.1,0.78,1.96,1.39,,,,4.5,63.12,,,,,,,
2006-09-10,0.0,80.39,16.5,0.75,1.89,2.2,,,,4.5,59.34,,,,,,,
2006-09-11,0.0,79.97,17.1,0.68,1.82,2.79,,,,4.5,95.88,,,,,,,
2006-09-12,0.0,72.68,17.7,0.63,1.75,2.86,,,,4.5,85.94,,,,,,,
2006-09-13,0.0,75.29,18.5,0.58,1.68,3.5,,,,4.5,84.26,,,,,,,
2006-09-14,0.0,73.83,18.6,0.58,1.61,3.36,,,,4.5,95.06,,,,,,,
2006-09-15,0.0,72.86,19.4,0.58,1.59,4.1,,,,4.5,73.08,,,,,,,
2006-09-16,0.0,58.8,19.6,0.57,1.58,3.82,,,,4.5,80.08,,,,,,,
2006-09-17,0.0,56.54,19.1,0.66,1.57,2.73,,,,4.5,81.77,,,,,,,
2006-09-18,0.0,71.92,19.7,0.7,1.55,2.59,,,,4.5,75.69,,,,,,,
2006-09-19,0.0,27.25,17.3,0.82,1.54,1.16,,,,4.5,65.86,,,,,,,
2006-09-20,0.0,56.77,15.2,0.7,1.52,2.05,,,,4.5,54.6,,,,,,,
2006-09-21,0.0,59.23,16.2,0.64,1.51,2.63,,,,4.5,78.13,,,,,,,
2006-09-22,0.0,54.44,18.0,0.58,1.49,3.31,,,,4.5,86.2,,,,,,,
2006-09-23,0.0,50.38,17.5,0.57,1.5,3.34,,,,4.5,77.3,,,,,,,
2006-09-24,0.0,52.32,19.9,0.58,1.51,3.55,,,,4.5,99.59,,,,,,,
2006-09-25,0.0,52.74,19.2,0.59,1.51,3.37,,,,4.5,59.7,,,,,,,
2006-09-26,0.0,59.23,18.1,0.67,1.52,2.38,,,,4.5,98.84,,,,,,,
2006-09-27,2.4,17.23,15.9,0.89,1.53,0.63,,,,4.5,91.81,-37.2,,,,,,
2006-09-28,0.0,37.88,14.9,0.87,1.53,1.08,,,,4.5,92.22,,,,,,,
2006-09-29,0.0,51.48,16.1,0.78,1.54,1.69,,,,4.5,84.86,,,,,,,
2006-09-30,0.0,42.36,16.9,0.74,1.54,1.79,,,,4.5,52.33,,,,,,,
2006-10-01,0.4,23.91,15.0,0.88,1.44,0.8,,,,4.5,82.01,-48.42,,,,,,
2006-10-02,0.0,25.49,16.1,0.74,1.34,1.89,,,,4.5,71.37,,,,,,,
2006-10-03,0.1,20.39,13.7,0.84,1.25,0.97,,,,4.5,77.13,-56.85,,,,,,
2006-10-04,2.9,17.7,13.3,0.9,1.15,0.66,,,,4.5,82.94,-52.11,,,,,,
2006-10-05,0.5,10.37,11.7,0.87,1.05,0.59,,,,4.5,82.74,-77.96,,,,,,
2006-10-06,2.5,-1.71,12.8,0.84,0.95,0.85,,,,4.5,54.36,-40.98,,,,,,
2006-10-07,3.3,2.22,13.5,0.8,0.85,1.1,,,,4.5,89.56,-56.67,,,,,,
2006-10-08,0.0,21.32,12.2,0.77,0.75,1.24,,,,4.5,76.12,,,,,,,
2006-10-09,0.0,29.61,11.6,0.79,0.82,1.09,,,,4.5,71.17,,,,,,,
2006-10-10,0.0,24.25,11.6,0.84,0.89,0.72,,,,4.5,84.66,,,,,,,
2006-10-11,0.0,24.12,10.9,0.89,0.96,0.68,,,,4.5,66.16,,,,,,,
2006-10-12,0.0,26.3,11.8,0.85,1.03,0.78,,,,4.5,95.66,,,,,,,
2006-10-13,0.0,19.42,11.3,0.96,1.1,0.43,,,,4.5,74.57,,,,,,,
2006-10-14,0.0,16.0,9.8,0.94,1.16,0.41,,,,4.5,78.53,,,,,,,
2006-10-15,0.0,16.72,9.5,0.87,1.23,0.53,,,,4.5,80.53,,,,,,,
2006-10-16,0.0,9.16,8.1,0.92,1.3,0.26,,,,4.5,54.76,,,,,,,
2006-10-17,0.0,8.87,6.8,0.79,1.2,0.71,,,,4.5,92.11,,,,,,,
2006-10-18,0.0,10.33,8.4,0.73,1.09,1.17,,,,4.5,99.63,,,,,,,
2006-10-19,0.0,16.55,10.1,0.71,0.98,1.2,,,,4.5,74.01,,,,,,,
2006-10-20,0.7,-5.24,10.2,0.83,0.88,0.49,,,,4.5,91.59,-43.65,,,,,,
2006-10-21,0.1,10.71,12.8,0.83,0.77,0.82,,,,4.5,91.57,-73.14,,,,,,
2006-10-22,0.0,13.63,13.6,0.79,0.67,1.12,,,,4.5,98.08,,,,,,,
2006-10-23,1.0,6.68,15.2,0.79,0.56,1.25,,,,4.5,90.53,-27.59,,,,,,
2006-10-24,1.0,11.52,16.2,0.73,0.45,2.1,,,,4.5,59.05,-75.69,,,,,,
2006-10-25,0.0,0.91,11.6,0.79,0.49,0.88,,,,4.5,73.22,,,,,,,
2006-10-26,0.0,4.3,14.9,0.64,0.54,2.33,,,,4.5,54.51,,,,,,,
2006-10-27,0.7,10.58,16.1,0.56,0.58,3.15,,,,4.5,88.65,-47.6,,,,,,
2006-10-28,7.4,7.19,11.1,0.84,0.62,0.7,,,,4.5,73.77,-70.03,,,,,,
2006-10-29,2.5,10.77,11.1,0.86,0.66,0.78,,,,4.5,74.02,-75.7,,,,,,
2006-10-30,0.0,2.44,5.9,0.8,0.7,0.56,,,,4.5,56.99,,,,,,,
2006-10-31,2.4,6.24,11.4,0.73,0.74,1.57,,,,4.5,53.64,-71.62,,,,,,
2006-11-01,1.9,-6.03,5.0,0.78,0.79,1.13,,,,4.5,83.55,-114.02,,,,,,
2006-11-02,0.1,-12.95,0.8,0.76,0.79,0.7,,,,4.5,71.46,-40.77,,,,,,
2006-11-03,0.0,-20.29,0.1,0.82,0.79,0.38,,,,4.5,87.72,,,,,,,
