date,P_mm,NR_WM2,Air_Temp_oC,RH_Perc,LAI,PET_mm,Upper_SM_mm,Medium_SM_mm,Lower_SM_mm,ThroughFall_Threshold,Sapflux,P_D,Upper_2H,Medium_2H,Lower_2H,Upper_T,Medium_T,Lower_T
1/1/2000,1.9,-0.46,-0.1,0.95,0.93,0.09,,,,4.5,96.28,-49.88,,,,,,
1/2/2000,0.1,6.93,3.2,0.93,0.91,0.23,,,,4.5,82.18,-70.63,,,,,,
1/3/2000,0,4.59,5.4,0.88,0.89,0.44,,,,4.5,94.69,,,,,,,
1/4/2000,3.5,2.32,4.9,0.92,0.87,0.3,,,,4.5,73.44,-66.48,,,,,,
1/5/2000,0,-18.95,2.4,0.79,0.86,0.73,,,,4.5,70.37,,,,,,,
1/6/2000,1.2,-34.93,1.4,0.87,0.84,0.35,,,,4.5,74.29,-96.18,,,,,,
1/7/2000,0,-1.44,3.8,0.96,0.82,0.1,,,,4.5,77.09,,,,,,,
1/8/2000,0.3,-3.65,3.9,0.86,0.8,0.41,,,,4.5,93.52,-74.27,,,,,,
1/9/2000,0,2,3.6,0.93,0.78,0.16,,,,4.5,56.41,,,,,,,
1/10/2000,0,-0.34,1.5,0.91,0.72,0.16,,,,4.5,99.94,,,,,,,
1/11/2000,0,-27.98,-0.8,0.87,0.66,0.28,,,,4.5,78.72,,,,,,,
1/12/2000,0,-39.09,-1.6,0.82,0.61,0.43,,,,4.5,63.99,,,,,,,
1/13/2000,0,-40.01,-3.6,0.77,0.55,0.5,,,,4.5,74.97,,,,,,,
1/14/2000,0,-15.13,-1.3,0.79,0.49,0.34,,,,4.5,83.64,,,,,,,
1/15/2000,0,-8.91,-1,0.88,0.43,0.19,,,,4.5,85.29,,,,,,,
1/16/2000,1.4,-8.26,1.8,0.97,0.37,0.07,,,,4.5,64.04,-65.91,,,,,,
1/17/2000,5.6,-3.83,7,0.83,0.31,0.82,,,,4.5,77.46,-48.97,,,,,,
1/18/2000,0.5,-21.45,2.7,0.66,0.43,1.53,,,,4.5,53.11,-65.27,,,,,,
1/19/2000,0.6,-39.59,0.1,0.76,0.55,0.76,,,,4.5,63.18,-60.23,,,,,,
1/20/2000,10.5,-11.53,3.2,0.94,0.67,0.2,,,,4.5,85.81,-73.61,,,,,,
1/21/2000,0,-25.95,-3.5,0.74,0.79,0.81,,,,4.5,66.42,,,,,,,
1/22/2000,0.5,-20.86,-4.4,0.88,0.91,0.23,,,,4.5,81.42,-80.45,,,,,,
1/23/2000,0.1,-39.81,-9.4,0.79,1.03,0.25,,,,4.5,86.48,-57.17,,,,,,
1/24/2000,0,-23.36,-5.1,0.74,1.15,0.35,,,,4.5,75.89,,,,,,,
1/25/2000,0.3,-23.03,-6.6,0.8,1.27,0.25,,,,4.5,54.21,-70.96,,,,,,
1/26/2000,0.4,5.55,1.1,0.95,1.19,0.17,,,,4.5,59.81,-105.17,,,,,,
1/27/2000,0.1,4.18,1.9,0.96,1.12,0.17,,,,4.5,73.78,-54.11,,,,,,
1/28/2000,0.2,5.37,1.6,0.71,1.05,1.05,,,,4.5,54.56,-37.73,,,,,,
1/29/2000,12,-11.86,5,0.9,0.98,0.43,,,,4.5,74.93,-77.53,,,,,,
1/30/2000,6.6,-17.76,3.3,0.76,0.91,1.04,,,,4.5,97.61,-41.62,,,,,,
1/31/2000,3.9,-0.27,7.2,0.75,0.84,1.32,,,,4.5,51.95,-49.57,,,,,,
2/1/2000,1.6,-2.26,8.7,0.76,0.77,1.22,,,,4.5,99.12,-87.59,,,,,,
2/2/2000,3.5,-11.99,5.9,0.89,0.7,0.46,,,,4.5,87.12,-115.18,,,,,,
2/3/2000,0,-25.78,3.9,0.67,0.7,1.35,,,,4.5,61.04,,,,,,,
2/4/2000,2.4,-2.35,5.1,0.94,0.71,0.21,,,,4.5,59.83,-107.84,,,,,,
2/5/2000,0.1,-2.22,6.7,0.91,0.71,0.39,,,,4.5,61.96,-141.55,,,,,,
2/6/2000,0,-10.82,7.2,0.77,0.72,0.74,,,,4.5,77.37,,,,,,,
2/7/2000,0,-22.04,7.1,0.74,0.72,1.01,,,,4.5,93.66,,,,,,,
2/8/2000,6.4,15.6,8.4,0.77,0.72,1.25,,,,4.5,56.24,-59.09,,,,,,
2/9/2000,11.1,-1.62,5.3,0.68,0.73,1.62,,,,4.5,93.11,-97.44,,,,,,
2/10/2000,3.5,-2.18,6.4,0.71,0.73,1.19,,,,4.5,59.72,-107.03,,,,,,
2/11/2000,0.1,5.24,3.7,0.82,0.7,0.64,,,,4.5,85.6,-48.85,,,,,,
2/12/2000,0.4,4.28,2.4,0.73,0.67,0.88,,,,4.5,68.3,-73.75,,,,,,
2/13/2000,2.3,-12.65,1.7,0.92,0.64,0.24,,,,4.5,51.62,-75.74,,,,,,
2/14/2000,0.7,1.17,1.2,0.78,0.61,0.72,,,,4.5,66.75,-117.62,,,,,,
2/15/2000,1.6,-7.64,4.5,0.84,0.58,0.52,,,,4.5,90.34,-103.03,,,,,,
2/16/2000,1.4,-11.25,2.3,0.84,0.55,0.52,,,,4.5,73.53,-125.88,,,,,,
2/17/2000,0.1,1.83,0.6,0.84,0.52,0.46,,,,4.5,98.35,-82.96,,,,,,
2/18/2000,0.2,9.73,2.1,0.79,0.49,0.67,,,,4.5,55.12,-86.5,,,,,,
2/19/2000,0.2,11.43,1.4,0.93,0.5,0.28,,,,4.5,50.75,-85.95,,,,,,
2/20/2000,0,12.92,1,0.78,0.5,0.63,,,,4.5,87.88,,,,,,,
2/21/2000,0,0.89,-2,0.84,0.51,0.28,,,,4.5,85.88,,,,,,,
2/22/2000,0.8,17.97,-0.3,0.9,0.52,0.33,,,,4.5,75.42,-82.97,,,,,,
2/23/2000,1.4,7.5,1.1,0.97,0.53,0.12,,,,4.5,73.8,-106.51,,,,,,
2/24/2000,2.4,7.81,3.4,0.92,0.54,0.32,,,,4.5,69.83,-121.37,,,,,,
2/25/2000,1.3,10.29,2.8,0.93,0.55,0.3,,,,4.5,87.75,-77.52,,,,,,
2/26/2000,0,21.12,4.8,0.84,0.56,0.69,,,,4.5,94.34,,,,,,,
2/27/2000,0,24.77,5.2,0.72,0.58,1.27,,,,4.5,55.08,,,,,,,
2/28/2000,1.6,31.37,10.4,0.65,0.59,2.62,,,,4.5,58.72,-81.58,,,,,,
2/29/2000,1.7,23.32,6.6,0.76,0.61,1.23,,,,4.5,86.7,-78.75,,,,,,
3/1/2000,2.3,24.94,5.6,0.81,0.63,1.02,,,,4.5,85.09,-75.91,,,,,,
3/2/2000,6.4,25.17,3.8,0.66,0.64,1.61,,,,4.5,66.55,-74.62,,,,,,
3/3/2000,1.1,-3.68,5.2,0.84,0.66,0.77,,,,4.5,63.61,-72.48,,,,,,
3/4/2000,1.1,21.65,1.4,0.75,0.68,1.09,,,,4.5,75.16,-76.27,,,,,,
3/5/2000,0,30.97,1.5,0.77,0.7,1.05,,,,4.5,59.15,,,,,,,
3/6/2000,0,27.23,5.9,0.68,0.7,1.5,,,,4.5,55.46,,,,,,,
3/7/2000,3.8,12.76,8.7,0.79,0.7,1.28,,,,4.5,87.69,-64.04,,,,,,
3/8/2000,4.1,7,10.2,0.93,0.7,0.44,,,,4.5,54.84,-72.59,,,,,,
3/9/2000,13.3,11.68,7.1,0.89,0.7,0.68,,,,4.5,69.21,-68.04,,,,,,
3/10/2000,2.5,40.99,1.9,0.72,0.71,1.18,,,,4.5,58.33,-70.42,,,,,,
3/11/2000,3.1,32.31,4.8,0.85,0.71,1,,,,4.5,62.81,-61.62,,,,,,
3/12/2000,0.1,40.52,2.2,0.79,0.71,0.88,,,,4.5,80.86,-82.18,,,,,,
3/13/2000,1.2,24.72,6.6,0.8,0.71,0.94,,,,4.5,79.72,-63.15,,,,,,
3/14/2000,11,5.66,6.4,0.92,0.75,0.38,,,,4.5,70.02,-57.12,,,,,,
3/15/2000,3.8,54.2,3.5,0.61,0.78,2.01,,,,4.5,51.38,-70.79,,,,,,
3/16/2000,2.2,53.63,2.8,0.76,0.81,1.16,,,,4.5,83.62,-82.98,,,,,,
3/17/2000,0,37.95,1.4,0.7,0.85,1.18,,,,4.5,93.56,,,,,,,
3/18/2000,0,38.04,2.7,0.7,0.88,1.04,,,,4.5,74.65,,,,,,,
3/19/2000,0,39.3,2.6,0.68,0.91,1.45,,,,4.5,58.53,,,,,,,
3/20/2000,0,41.86,4.8,0.85,0.95,0.81,,,,4.5,51.31,,,,,,,
3/21/2000,0,29.03,4.8,0.86,0.98,0.78,,,,4.5,93.03,,,,,,,
3/22/2000,0,37.57,5.8,0.82,1.02,0.99,,,,4.5,77.96,,,,,,,
3/23/2000,0,57.76,4.9,0.81,1.05,1.22,,,,4.5,85.3,,,,,,,
3/24/2000,0,73.85,5.8,0.6,1.09,2.07,,,,4.5,79.52,,,,,,,
3/25/2000,0,39.88,7.9,0.8,1.12,1.19,,,,4.5,76.43,,,,,,,
3/26/2000,10.2,72.08,8.3,0.84,1.16,1.65,,,,4.5,73.52,-77.77,,,,,,
3/27/2000,3.9,7.3,4.6,0.94,1.19,0.28,,,,4.5,65.81,-82.36,,,,,,
3/28/2000,6.1,15.59,6,0.97,1.23,0.27,,,,4.5,61.53,-67.43,,,,,,
3/29/2000,0.2,16.23,6.7,0.91,1.26,0.51,,,,4.5,59.7,-78.64,,,,,,
3/30/2000,2.4,28.77,6,0.89,1.31,0.74,,,,4.5,59.69,-74.57,,,,,,
3/31/2000,3.2,39.89,5.2,0.96,1.35,0.57,,,,4.5,92.18,-52.03,,,,,,
4/1/2000,0,50.15,5.6,0.82,1.39,1.04,,,,4.5,68.78,,,,,,,
4/2/2000,0,89.59,7.1,0.77,1.43,1.92,,,,4.5,51.15,,,,,,,
4/3/2000,0,84.82,9.9,0.66,1.48,2.52,,,,4.5,74.68,,,,,,,
4/4/2000,2,9.35,7.5,0.96,1.52,0.22,,,,4.5,67.03,-19.47,,,,,,
4/5/2000,0,49.83,3.8,0.78,1.56,1.24,,,,4.5,64.57,,,,,,,
4/6/2000,0,101.33,6.1,0.58,1.6,2.53,,,,4.5,85.27,,,,,,,
4/7/2000,0,27.75,4.1,0.8,1.68,0.96,,,,4.5,55.56,,,,,,,
4/8/2000,0,78.99,5.9,0.73,1.76,1.58,,,,4.5,57.59,,,,,,,
4/9/2000,0,88.94,3.2,0.63,1.84,1.98,,,,4.5,71.56,,,,,,,
4/10/2000,0,83.06,5.2,0.64,1.92,2,,,,4.5,97.43,,,,,,,
4/11/2000,5.2,93.32,7.2,0.79,2,1.74,,,,4.5,55.86,-73.62,,,,,,
4/12/2000,10.1,48.55,6.9,0.91,2.08,0.86,,,,4.5,81.46,-49.84,,,,,,
4/13/2000,0.6,81.95,7.8,0.69,2.16,2.22,,,,4.5,63.49,-42.11,,,,,,
4/14/2000,0.6,62.87,8.1,0.8,2.24,1.5,,,,4.5,85,-59.18,,,,,,
4/15/2000,3.1,110.33,11.9,0.81,2.2,2.33,,,,4.5,92.26,-36.5,,,,,,
4/16/2000,0,75.69,8.8,0.7,2.15,2.19,,,,4.5,61.18,,,,,,,
4/17/2000,0.3,106.96,15.1,0.56,2.1,3.7,,,,4.5,79.52,-55.58,,,,,,
4/18/2000,0.1,92.33,13.5,0.65,2.05,2.67,,,,4.5,53.23,-62.23,,,,,,
4/19/2000,0,125.91,15.3,0.76,2,3.22,,,,4.5,85.4,,,,,,,
4/20/2000,0,112.73,13.5,0.77,1.95,2.61,,,,4.5,93.65,,,,,,,
4/21/2000,0,129.23,15.8,0.74,1.9,3.38,,,,4.5,57.14,,,,,,,
4/22/2000,0,130.04,19.8,0.63,1.85,4.05,,,,4.5,98.86,,,,,,,
4/23/2000,0,127.62,22.6,0.43,1.94,5.99,,,,4.5,69.04,,,,,,,
4/24/2000,0,133.72,18.1,0.62,2.02,4.94,,,,4.5,51.79,,,,,,,
4/25/2000,0,45.03,11.6,0.85,2.11,1.22,,,,4.5,82.76,,,,,,,
4/26/2000,0,83.77,16,0.75,2.19,2.48,,,,4.5,92.76,,,,,,,
4/27/2000,0,138.61,19.6,0.6,2.28,4.62,,,,4.5,73.37,,,,,,,
4/28/2000,0,137.16,20.4,0.58,2.36,5.53,,,,4.5,85.56,,,,,,,
4/29/2000,0,131.25,20.3,0.51,2.45,5.7,,,,4.5,59.61,,,,,,,
4/30/2000,0,141.07,19.3,0.58,2.53,4.43,,,,4.5,74.27,,,,,,,
5/1/2000,0.8,128.56,19.4,0.59,2.47,4.01,,,,4.5,62.65,-16.25,,,,,,
5/2/2000,0,139.47,14.8,0.5,2.41,4.88,,,,4.5,56.16,,,,,,,
5/3/2000,0,127.56,13.2,0.46,2.35,4.17,,,,4.5,74.52,,,,,,,
5/4/2000,0,135.97,14.4,0.52,2.29,3.96,,,,4.5,74.36,,,,,,,
5/5/2000,0,142.67,15.9,0.54,2.23,4.28,,,,4.5,81.32,,,,,,,
5/6/2000,0,144.62,17.3,0.52,2.17,4.71,,,,4.5,99.47,,,,,,,
5/7/2000,0,146.46,18.3,0.5,2.1,5.15,,,,4.5,84.44,,,,,,,
5/8/2000,0,135.31,19.2,0.51,2.04,5.3,,,,4.5,65.07,,,,,,,
5/9/2000,0.3,140.85,18.3,0.71,2.01,3.73,,,,4.5,70.58,-69.42,,,,,,
5/10/2000,0,150.17,19.6,0.66,1.99,4.17,,,,4.5,59.41,,,,,,,
5/11/2000,0,155.24,19.5,0.54,1.96,5.24,,,,4.5,97.91,,,,,,,
5/12/2000,0,147.55,13.3,0.46,1.93,4.93,,,,4.5,99.52,,,,,,,
5/13/2000,0,148.45,12.6,0.51,1.9,3.85,,,,4.5,59.38,,,,,,,
5/14/2000,0,153.15,16.8,0.53,1.88,3.94,,,,4.5,62.23,,,,,,,
5/15/2000,0,154.87,19.8,0.49,1.85,4.69,,,,4.5,87.36,,,,,,,
5/16/2000,0,110.29,21.8,0.48,1.82,3.58,,,,4.5,75.54,,,,,,,
5/17/2000,0.6,140.36,22,0.51,1.79,5.8,,,,4.5,94.93,-50.26,,,,,,
5/18/2000,0.2,40.88,15,0.76,1.76,1.6,,,,4.5,74.96,-36.61,,,,,,
5/19/2000,2.4,98.21,11.8,0.71,1.72,2.51,,,,4.5,68.06,-25.23,,,,,,
5/20/2000,0.9,86.11,11,0.81,1.69,1.97,,,,4.5,52.87,-48.32,,,,,,
5/21/2000,0,121.59,12.6,0.67,1.66,3.03,,,,4.5,80.76,,,,,,,
5/22/2000,3.2,57.04,12.1,0.84,1.63,1.35,,,,4.5,78.82,-54.27,,,,,,
5/23/2000,0,114.66,15.6,0.61,1.6,3.26,,,,4.5,71.24,,,,,,,
5/24/2000,0,90.65,17.4,0.61,1.56,3.22,,,,4.5,78.41,,,,,,,
5/25/2000,0.2,99.88,16.6,0.71,1.7,3.46,,,,4.5,76.66,-67.41,,,,,,
5/26/2000,0,101.69,15,0.54,1.83,3.53,,,,4.5,58.74,,,,,,,
5/27/2000,0.4,102.75,13.3,0.78,1.97,2.95,,,,4.5,54.28,23.89,,,,,,
5/28/2000,0.2,106.58,17.5,0.55,2.1,4.15,,,,4.5,88.52,-71.45,,,,,,
5/29/2000,1,136.89,12.2,0.61,2.23,3.99,,,,4.5,77.39,-27.74,,,,,,
5/30/2000,0,126.47,10.3,0.75,2.37,2.69,,,,4.5,64.4,,,,,,,
5/31/2000,0,153.56,13.2,0.54,2.5,3.75,,,,4.5,64.11,,,,,,,
6/1/2000,0,124.82,17.4,0.5,2.63,4.13,,,,4.5,73.72,,,,,,,
6/2/2000,0,175.47,22.2,0.51,2.58,6.44,,,,4.5,76.93,,,,,,,
6/3/2000,0.5,163.76,20.2,0.6,2.52,4.93,,,,4.5,89.5,-34.01,,,,,,
6/4/2000,0,148.69,21,0.65,2.46,4.62,,,,4.5,75.38,,,,,,,
6/5/2000,0,132.12,17.4,0.82,2.4,3.31,,,,4.5,79.53,,,,,,,
6/6/2000,0,108.02,15.8,0.74,2.34,3.1,,,,4.5,78.03,,,,,,,
6/7/2000,0,142.54,13.5,0.65,2.29,3.95,,,,4.5,56.83,,,,,,,
6/8/2000,0,113.72,15.1,0.6,2.23,3.43,,,,4.5,84.67,,,,,,,
6/9/2000,0,173.01,20.5,0.43,2.17,6.25,,,,4.5,85.17,,,,,,,
6/10/2000,0,178.09,25.9,0.51,2.12,6.8,,,,4.5,78.08,,,,,,,
6/11/2000,6,173.69,21.7,0.76,2.07,4.92,,,,4.5,74.07,-27.17,,,,,,
6/12/2000,0,125.12,19.3,0.66,2.02,3.93,,,,4.5,80.7,,,,,,,
6/13/2000,0,176.69,23.2,0.53,1.97,5.97,,,,4.5,96.42,,,,,,,
6/14/2000,2.9,129.54,18.6,0.65,1.92,3.95,,,,4.5,59.09,-45.32,,,,,,
6/15/2000,3.8,68.59,14.4,0.8,1.87,2.02,,,,4.5,93.3,-27.74,,,,,,
6/16/2000,0.5,126.77,12.1,0.63,1.82,3.61,,,,4.5,78.1,-30.71,,,,,,
6/17/2000,0,108.41,14.2,0.6,1.77,3.36,,,,4.5,88.81,,,,,,,
6/18/2000,0,141.03,16.8,0.55,1.72,3.97,,,,4.5,53.57,,,,,,,
6/19/2000,0,174.55,24,0.46,1.67,6.04,,,,4.5,90.85,,,,,,,
6/20/2000,0,168.69,26.4,0.43,1.62,6.51,,,,4.5,62.65,,,,,,,
6/21/2000,0.3,152.3,27.9,0.41,1.57,6.02,,,,4.5,92.94,-22.64,,,,,,
6/22/2000,0.1,153.67,21.4,0.75,1.52,4.6,,,,4.5,76.93,-19.78,,,,,,
6/23/2000,0,83.31,18.9,0.55,1.47,3.61,,,,4.5,86.6,,,,,,,
6/24/2000,1.8,106.13,14.9,0.77,1.42,2.79,,,,4.5,97.79,-37.19,,,,,,
6/25/2000,0.2,122.09,14.6,0.66,1.37,3.45,,,,4.5,81.37,-39.92,,,,,,
6/26/2000,0,81.87,12.8,0.68,1.36,2.94,,,,4.5,97.8,,,,,,,
6/27/2000,0,91,12.9,0.6,1.34,3.53,,,,4.5,95.18,,,,,,,
6/28/2000,1.1,104.07,12,0.72,1.32,2.75,,,,4.5,92.18,-43.9,,,,,,
6/29/2000,2.7,67.24,12.4,0.74,1.3,2.1,,,,4.5,83.86,-46.06,,,,,,
6/30/2000,0.1,61.07,12.9,0.73,1.29,2.08,,,,4.5,98.74,-21.07,,,,,,
7/1/2000,2.2,145.24,18.2,0.56,1.27,4.81,,,,4.5,71.05,-56.46,,,,,,
7/2/2000,0,97.86,15.8,0.74,1.25,2.55,,,,4.5,64.12,,,,,,,
7/3/2000,0.8,116.05,19,0.68,1.23,3.61,,,,4.5,62.04,-32.35,,,,,,
7/4/2000,0,134.25,18.9,0.77,1.22,3.51,,,,4.5,54.88,,,,,,,
7/5/2000,0.1,71.26,18.7,0.72,1.2,2.83,,,,4.5,95.17,-41.15,,,,,,
7/6/2000,0,96.12,18.6,0.69,1.19,3.56,,,,4.5,97.33,,,,,,,
7/7/2000,0.1,131.63,17.4,0.58,1.17,3.75,,,,4.5,52.72,-24.29,,,,,,
7/8/2000,0,48.96,14.3,0.66,1.15,2.35,,,,4.5,52.67,,,,,,,
7/9/2000,0,127.59,16.8,0.58,1.14,4.12,,,,4.5,83.61,,,,,,,
7/10/2000,1.5,51.92,17.8,0.6,1.12,3.34,,,,4.5,91.35,-25.44,,,,,,
7/11/2000,0,108.88,18,0.64,1.1,3.98,,,,4.5,65.76,,,,,,,
7/12/2000,0.2,75.5,14.6,0.71,1.16,2.77,,,,4.5,89.02,-43.39,,,,,,
7/13/2000,0,102.14,16.2,0.57,1.22,3.88,,,,4.5,94.04,,,,,,,
7/14/2000,7.8,99.75,15.2,0.82,1.28,2.43,,,,4.5,94.67,-25.58,,,,,,
7/15/2000,0.2,86.19,14.4,0.79,1.34,2.24,,,,4.5,86.5,-26.6,,,,,,
7/16/2000,2.8,105.06,16.7,0.72,1.4,2.69,,,,4.5,52.44,-32.52,,,,,,
7/17/2000,0.8,53.51,15.7,0.79,1.46,1.78,,,,4.5,54.43,-44.62,,,,,,
7/18/2000,0,68.53,14.7,0.74,1.52,2.44,,,,4.5,53.42,,,,,,,
7/19/2000,0.9,43.62,13.8,0.81,1.58,1.55,,,,4.5,62.39,-33.72,,,,,,
7/20/2000,0,69.69,16.2,0.68,1.51,2.8,,,,4.5,90.2,,,,,,,
7/21/2000,0.6,34.3,15.2,0.82,1.44,1.38,,,,4.5,73.56,-43.4,,,,,,
7/22/2000,3.2,55.92,16.2,0.85,1.37,1.61,,,,4.5,83.45,-37.62,,,,,,
7/23/2000,0,120.98,16.6,0.79,1.3,2.94,,,,4.5,67.12,,,,,,,
7/24/2000,1,136.58,20.8,0.63,1.23,3.72,,,,4.5,95.96,-15.92,,,,,,
7/25/2000,2.4,104.42,19.8,0.78,1.16,2.93,,,,4.5,62.65,-21.05,,,,,,
7/26/2000,0,105.03,19,0.86,1.09,2.62,,,,4.5,51.28,,,,,,,
7/27/2000,0.5,108.42,18.9,0.79,1.02,3.02,,,,4.5,66.43,-58.18,,,,,,
7/28/2000,0,72.94,18,0.81,1.03,2.18,,,,4.5,83.14,,,,,,,
7/29/2000,4.8,74.03,16.2,0.94,1.04,1.6,,,,4.5,78.5,-42.68,,,,,,
7/30/2000,0.2,90.93,17.6,0.78,1.05,2.68,,,,4.5,74.09,-28.02,,,,,,
7/31/2000,0,87.44,16.8,0.72,1.07,2.72,,,,4.5,60.28,,,,,,,
8/1/2000,0,148.52,20.6,0.57,1.08,4.7,,,,4.5,79.58,,,,,,,
8/2/2000,2.6,103.33,18.2,0.79,1.09,3.13,,,,4.5,54.98,-36.65,,,,,,
8/3/2000,1.3,127.79,18.6,0.73,1.1,3.72,,,,4.5,73.58,-16.32,,,,,,
8/4/2000,2.4,122.97,17.6,0.76,1.11,3.2,,,,4.5,79.24,-36.06,,,,,,
8/5/2000,0,122.74,19.3,0.65,1.15,3.4,,,,4.5,66.41,,,,,,,
8/6/2000,0,121.46,19.4,0.63,1.19,3.76,,,,4.5,66.2,,,,,,,
8/7/2000,0,58.76,16.1,0.65,1.24,2.7,,,,4.5,82.72,,,,,,,
8/8/2000,1,67.16,15.4,0.7,1.28,2.29,,,,4.5,56.35,-31.37,,,,,,
8/9/2000,0,67.43,14.8,0.66,1.32,2.63,,,,4.5,90.04,,,,,,,
8/10/2000,1.2,92.33,18.9,0.75,1.36,2.74,,,,4.5,61.9,-34.11,,,,,,
8/11/2000,0,101.72,18.5,0.78,1.41,2.9,,,,4.5,82.46,,,,,,,
8/12/2000,0,81.59,19,0.64,1.45,2.55,,,,4.5,78.4,,,,,,,
8/13/2000,0,106.2,20.8,0.6,1.46,3.38,,,,4.5,56.04,,,,,,,
8/14/2000,0,136.09,23.8,0.51,1.47,4.57,,,,4.5,90.99,,,,,,,
8/15/2000,11.3,129.72,22.4,0.66,1.49,4.25,,,,4.5,72.09,-20.48,,,,,,
8/16/2000,8.9,110.71,19.2,0.83,1.5,2.94,,,,4.5,59.47,-32.72,,,,,,
8/17/2000,2,117.89,18.5,0.89,1.51,2.85,,,,4.5,59.95,-23.01,,,,,,
8/18/2000,0.1,101.54,18.8,0.77,1.52,2.78,,,,4.5,74.13,-36.07,,,,,,
8/19/2000,5.6,73.2,20.2,0.81,1.54,2.32,,,,4.5,73.46,-21.16,,,,,,
8/20/2000,10,106.89,20.6,0.82,1.55,2.97,,,,4.5,64.1,-31.28,,,,,,
8/21/2000,0.2,105.32,18,0.84,1.54,2.77,,,,4.5,69.42,-19.71,,,,,,
8/22/2000,0.2,95.02,15.3,0.76,1.53,2.67,,,,4.5,67.98,-40.81,,,,,,
8/23/2000,0,84.62,14,0.76,1.51,2.21,,,,4.5,96.01,,,,,,,
8/24/2000,0,97.83,16.8,0.62,1.5,3.24,,,,4.5,65.1,,,,,,,
8/25/2000,0,71.92,15,0.72,1.49,2.7,,,,4.5,55.06,,,,,,,
8/26/2000,0,102.72,16.7,0.64,1.48,3.14,,,,4.5,87.96,,,,,,,
8/27/2000,0,107.28,18.6,0.55,1.47,4.8,,,,4.5,70.85,,,,,,,
8/28/2000,0.3,62.76,17.1,0.85,1.46,1.8,,,,4.5,88.92,-42.65,,,,,,
8/29/2000,0,85.75,16.6,0.73,1.44,2.55,,,,4.5,95.67,,,,,,,
8/30/2000,2.4,82.77,15.5,0.75,1.42,2.2,,,,4.5,67.01,-10.36,,,,,,
8/31/2000,0.3,51.75,15.6,0.82,1.41,1.43,,,,4.5,83.16,-37.26,,,,,,
9/1/2000,11.3,83.13,19,0.64,1.39,2.79,,,,4.5,97.84,-56.28,,,,,,
9/2/2000,6.8,83.05,14.5,0.9,1.37,1.81,,,,4.5,92.13,-13.21,,,,,,
9/3/2000,12.5,31.96,14,0.95,1.35,0.7,,,,4.5,53.29,-47.08,,,,,,
9/4/2000,2.6,5.41,10.8,0.92,1.33,0.41,,,,4.5,86.56,-65.87,,,,,,
9/5/2000,0.4,41.51,11.4,0.82,1.32,1.19,,,,4.5,64.52,-23.24,,,,,,
9/6/2000,6.7,68.56,14.6,0.74,1.28,2.13,,,,4.5,62,-39.9,,,,,,
9/7/2000,1.4,43.77,12.4,0.91,1.24,1.01,,,,4.5,91.97,-39.44,,,,,,
9/8/2000,0,24.14,16.2,0.82,1.21,1.13,,,,4.5,75.47,,,,,,,
9/9/2000,0,54.83,19.2,0.82,1.17,1.82,,,,4.5,92.03,,,,,,,
9/10/2000,0,35.67,17.2,0.8,1.13,1.24,,,,4.5,58.27,,,,,,,
9/11/2000,0.4,50.81,13.3,0.92,1.1,1.17,,,,4.5,98.29,-45.9,,,,,,
9/12/2000,0.1,76.12,16,0.81,1.06,1.96,,,,4.5,72.83,-45.87,,,,,,
9/13/2000,15.5,43.73,16.4,0.83,1.02,1.45,,,,4.5,91.15,-57.16,,,,,,
9/14/2000,0,28.86,14.4,0.9,1.01,0.89,,,,4.5,74.58,,,,,,,
9/15/2000,0,80.43,14.8,0.71,1,2.6,,,,4.5,99.97,,,,,,,
9/16/2000,6.6,29.22,12.6,0.88,0.99,0.91,,,,4.5,95.17,-39.08,,,,,,
9/17/2000,0,16.07,10.6,0.94,0.98,0.45,,,,4.5,75.33,,,,,,,
9/18/2000,0,47,9.4,0.78,0.97,1.52,,,,4.5,91.71,,,,,,,
9/19/2000,0,27.36,8.6,0.84,0.96,0.9,,,,4.5,84.71,,,,,,,
9/20/2000,0,43.46,9.6,0.8,0.95,1.44,,,,4.5,62.02,,,,,,,
9/21/2000,0,45.78,11,0.78,0.94,1.75,,,,4.5,60.27,,,,,,,
9/22/2000,0,39.78,11,0.84,0.94,1.11,,,,4.5,61.09,,,,,,,
9/23/2000,0,50.38,10.6,0.77,0.95,1.54,,,,4.5,98.71,,,,,,,
9/24/2000,0,52.93,9.3,0.74,0.95,1.68,,,,4.5,62.04,,,,,,,
9/25/2000,0,63.36,12.6,0.72,0.95,1.98,,,,4.5,88.25,,,,,,,
9/26/2000,0,28.64,14.7,0.83,0.95,1.07,,,,4.5,72.18,,,,,,,
9/27/2000,1.4,66.65,16.9,0.79,0.95,2.13,,,,4.5,55.71,-37.2,,,,,,
9/28/2000,0,45.95,17.6,0.78,0.95,1.9,,,,4.5,86.12,,,,,,,
9/29/2000,0,47.75,17.1,0.62,0.95,2.86,,,,4.5,84.38,,,,,,,
9/30/2000,0,44.4,15.8,0.7,0.88,2.39,,,,4.5,55.38,,,,,,,
10/1/2000,0.2,49.82,17.4,0.75,0.81,2.1,,,,4.5,91.75,-48.42,,,,,,
10/2/2000,0.1,7.96,13.9,0.83,0.73,0.8,,,,4.5,59.21,-93.82,,,,,,
10/3/2000,0,46.46,14.3,0.8,0.66,1.33,,,,4.5,95.22,,,,,,,
10/4/2000,0,33.14,16.2,0.86,0.59,1.05,,,,4.5,92.56,,,,,,,
